Order ID,Order Date,Customer,Region,Customer Segment,Category,Product,Quantity,Discount,Sales,Profit,Order Month,Order Year,Profit Margin
ORD-0191,2024-01-27,Customer 030,South,Small Business,Technology,Printer,7,0.1,1026.4262054468102,328.4563857429792,Jan,2024,0.31999999999999995
ORD-0192,2024-02-02,Customer 152,West,Corporate,Office Supplies,Paper,6,0.1,54.54126517586356,28.36145789144905,Feb,2024,0.52
ORD-0193,2024-08-19,Customer 134,South,Small Business,Technology,Monitor,1,0.15,229.11502658855622,73.31680850833799,Aug,2024,0.31999999999999995
ORD-0194,2024-08-22,Customer 110,North,Consumer,Technology,Printer,8,0.08,1392.2818588608188,445.53019483546194,Aug,2024,0.31999999999999995
ORD-0195,2024-02-25,Customer 021,West,Small Business,Office Supplies,Pen Set,8,0.0,139.90147827597346,72.7487687035062,Feb,2024,0.52
ORD-0196,2024-11-07,Customer 160,South,Consumer,Furniture,Office Chair,3,0.05,583.1105212095329,221.5819980596225,Nov,2024,0.38
ORD-0197,2024-10-26,Customer 130,East,Corporate,Office Supplies,Pen Set,5,0.08,89.09346515682307,46.328601881547996,Oct,2024,0.52
ORD-0198,2024-08-08,Customer 142,North,Small Business,Office Supplies,Notebook,2,0.15,22.89328331181879,11.904507322145772,Aug,2024,0.52
ORD-0199,2024-04-20,Customer 087,West,Corporate,Office Supplies,Paper,4,0.08,37.07828164034838,19.280706452981157,Apr,2024,0.52
ORD-0200,2024-08-20,Customer 110,West,Corporate,Office Supplies,Desk Organizer,2,0.05,45.585675410549136,23.70455121348555,Aug,2024,0.52
ORD-0201,2024-12-06,Customer 122,East,Corporate,Furniture,Office Chair,3,0.15,564.0681455592177,214.3458953125027,Dec,2024,0.38
ORD-0202,2024-02-16,Customer 096,North,Consumer,Technology,Monitor,7,0.0,1516.5658881217541,485.30108419896123,Feb,2024,0.31999999999999995
ORD-0203,2024-03-07,Customer 032,North,Small Business,Office Supplies,Stapler,6,0.15,70.65844108962423,36.742389366604606,Mar,2024,0.52
ORD-0204,2024-06-30,Customer 154,West,Small Business,Furniture,Desk,1,0.05,341.27332779430265,129.683864561835,Jun,2024,0.38
ORD-0205,2024-06-29,Customer 124,North,Small Business,Technology,Printer,4,0.02,736.4600130138678,235.66720416443763,Jun,2024,0.31999999999999995
ORD-0206,2024-02-25,Customer 072,East,Small Business,Technology,Mouse,6,0.0,148.25717826133035,47.44229704362571,Feb,2024,0.31999999999999995
ORD-0207,2024-04-25,Customer 069,West,Small Business,Office Supplies,Notebook,1,0.1,9.79989101899735,5.095943329878622,Apr,2024,0.52
ORD-0208,2024-04-02,Customer 090,East,Small Business,Technology,Laptop,5,0.05,4276.299866048919,1368.415957135654,Apr,2024,0.31999999999999995
ORD-0209,2024-04-02,Customer 037,South,Small Business,Technology,Laptop,7,0.0,5244.13143444895,1678.1220590236637,Apr,2024,0.31999999999999995
ORD-0210,2024-11-20,Customer 108,North,Consumer,Office Supplies,Paper,4,0.08,30.58360991899584,15.903477157877838,Nov,2024,0.52
ORD-0211,2024-06-23,Customer 084,South,Corporate,Furniture,Bookshelf,5,0.15,655.4508034947237,249.071305327995,Jun,2024,0.38
ORD-0212,2024-10-17,Customer 159,North,Consumer,Office Supplies,Stapler,3,0.02,47.0463961189269,24.46412598184199,Oct,2024,0.52
ORD-0213,2024-12-11,Customer 109,North,Corporate,Technology,Laptop,8,0.15,6103.850741579758,1953.2322373055222,Dec,2024,0.31999999999999995
ORD-0214,2024-11-06,Customer 132,West,Corporate,Furniture,Bookshelf,5,0.02,691.306244462448,262.69637289573024,Nov,2024,0.37999999999999995
ORD-0215,2024-06-25,Customer 152,West,Consumer,Technology,Monitor,5,0.15,1093.7341575591113,349.99493041891554,Jun,2024,0.31999999999999995
ORD-0216,2024-09-26,Customer 154,East,Consumer,Furniture,Bookshelf,4,0.08,521.1196040005232,198.0254495201988,Sep,2024,0.38
ORD-0217,2024-01-04,Customer 066,South,Corporate,Technology,Laptop,4,0.02,3224.902584452004,1031.968827024641,Jan,2024,0.31999999999999995
ORD-0218,2024-06-16,Customer 111,North,Consumer,Technology,Printer,8,0.15,1323.8204795634044,423.62255346028934,Jun,2024,0.31999999999999995
ORD-0219,2024-03-07,Customer 144,West,Small Business,Technology,Keyboard,4,0.1,208.9693747830641,66.8701999305805,Mar,2024,0.31999999999999995
ORD-0220,2024-12-08,Customer 011,East,Consumer,Office Supplies,Desk Organizer,7,0.15,145.2061029970957,75.50717355848977,Dec,2024,0.52
ORD-0221,2024-01-10,Customer 110,West,Consumer,Furniture,Desk,6,0.1,1827.4558710316478,694.4332309920262,Jan,2024,0.38
ORD-0222,2024-07-26,Customer 006,West,Corporate,Office Supplies,Notebook,2,0.08,22.818428569644745,11.865582856215267,Jul,2024,0.52
ORD-0223,2024-03-28,Customer 112,West,Small Business,Furniture,Office Chair,6,0.0,1140.6681560151171,433.4538992857445,Mar,2024,0.38
ORD-0224,2024-02-24,Customer 021,South,Corporate,Office Supplies,Desk Organizer,7,0.1,135.72866078209012,70.57890360668686,Feb,2024,0.52
ORD-0225,2024-06-07,Customer 020,East,Consumer,Furniture,Desk,6,0.02,1790.5392892580824,680.4049299180713,Jun,2024,0.38
ORD-0226,2024-11-20,Customer 090,North,Small Business,Furniture,Filing Cabinet,4,0.05,682.9233410803186,259.51086961052107,Nov,2024,0.38
ORD-0227,2024-11-26,Customer 066,South,Consumer,Office Supplies,Paper,2,0.02,20.157454670174946,10.481876428490972,Nov,2024,0.52
ORD-0228,2024-03-29,Customer 127,South,Small Business,Technology,Mouse,2,0.02,54.11916484502219,17.3181327504071,Mar,2024,0.31999999999999995
ORD-0229,2024-10-15,Customer 081,West,Small Business,Furniture,Bookshelf,6,0.15,857.4522159718326,325.8318420692964,Oct,2024,0.38
ORD-0230,2024-08-13,Customer 078,North,Corporate,Technology,Keyboard,8,0.15,392.8523784532036,125.71276110502512,Aug,2024,0.31999999999999995
ORD-0231,2024-05-20,Customer 119,North,Corporate,Office Supplies,Stapler,2,0.05,31.19607298075298,16.221957949991552,May,2024,0.52
ORD-0232,2024-01-20,Customer 024,North,Corporate,Furniture,Bookshelf,5,0.0,761.7840113538014,289.4779243144445,Jan,2024,0.38
ORD-0233,2024-10-31,Customer 147,West,Corporate,Office Supplies,Notebook,1,0.08,11.43483509929425,5.946114251633011,Oct,2024,0.52
ORD-0234,2024-04-06,Customer 039,East,Small Business,Office Supplies,Pen Set,8,0.1,131.28217914210967,68.26673315389704,Apr,2024,0.52
ORD-0235,2024-08-18,Customer 045,North,Corporate,Technology,Laptop,2,0.1,1427.0548782593721,456.657561042999,Aug,2024,0.31999999999999995
ORD-0236,2024-05-06,Customer 096,West,Corporate,Technology,Laptop,3,0.05,2604.337867289669,833.3881175326939,May,2024,0.31999999999999995
ORD-0237,2024-07-17,Customer 086,West,Corporate,Technology,Printer,1,0.15,146.23870629243174,46.79638601357815,Jul,2024,0.31999999999999995
ORD-0238,2024-06-17,Customer 065,North,Small Business,Technology,Monitor,7,0.05,1414.958236254642,452.7866356014854,Jun,2024,0.31999999999999995
ORD-0239,2024-12-02,Customer 037,South,Corporate,Office Supplies,Paper,2,0.1,17.07929582229795,8.881233827594935,Dec,2024,0.52
ORD-0240,2024-06-07,Customer 144,West,Consumer,Furniture,Office Chair,2,0.05,370.2001334925214,140.67605072715813,Jun,2024,0.38
ORD-0241,2024-11-25,Customer 109,East,Consumer,Furniture,Desk,2,0.15,616.854556869756,234.4047316105073,Nov,2024,0.38
ORD-0242,2024-07-04,Customer 055,North,Corporate,Furniture,Filing Cabinet,5,0.02,1059.0690264011403,402.4462300324333,Jul,2024,0.38
ORD-0243,2024-09-05,Customer 020,South,Consumer,Furniture,Office Chair,3,0.02,695.8180641209683,264.41086436596794,Sep,2024,0.38
ORD-0244,2024-02-21,Customer 034,North,Small Business,Technology,Printer,6,0.1,952.5044492950389,304.8014237744124,Feb,2024,0.31999999999999995
ORD-0245,2024-07-11,Customer 160,South,Consumer,Office Supplies,Notebook,3,0.15,27.0557025657615,14.06896533419598,Jul,2024,0.52
ORD-0246,2024-03-25,Customer 061,West,Consumer,Office Supplies,Stapler,7,0.05,112.7819396868939,58.64660863718483,Mar,2024,0.52
ORD-0247,2024-11-08,Customer 137,East,Small Business,Furniture,Bookshelf,8,0.02,1170.8370307737134,444.91807169401113,Nov,2024,0.38
ORD-0248,2024-06-07,Customer 147,West,Consumer,Technology,Mouse,6,0.15,162.9343432030477,52.138989824975255,Jun,2024,0.31999999999999995
ORD-0249,2024-08-24,Customer 052,East,Corporate,Furniture,Bookshelf,7,0.02,1173.242538234707,445.8321645291886,Aug,2024,0.38
ORD-0250,2024-11-05,Customer 124,South,Corporate,Office Supplies,Stapler,1,0.15,14.156485050446385,7.36137222623212,Nov,2024,0.52
ORD-0251,2024-07-09,Customer 022,North,Small Business,Office Supplies,Desk Organizer,2,0.05,40.10715019589734,20.855718101866618,Jul,2024,0.52
ORD-0252,2024-03-23,Customer 024,East,Corporate,Office Supplies,Stapler,3,0.08,40.73662241031232,21.183043653362407,Mar,2024,0.52
ORD-0253,2024-08-18,Customer 102,East,Consumer,Technology,Mouse,7,0.0,217.52215265667206,69.60708885013504,Aug,2024,0.3199999999999999
ORD-0254,2024-07-10,Customer 058,South,Corporate,Furniture,Filing Cabinet,2,0.05,348.57038784258236,132.4567473801813,Jul,2024,0.38
ORD-0255,2024-06-12,Customer 036,North,Small Business,Technology,Laptop,6,0.02,4626.963681943014,1480.6283782217643,Jun,2024,0.31999999999999995
ORD-0256,2024-05-26,Customer 121,West,Small Business,Technology,Laptop,3,0.15,2233.254018822188,714.6412860231,May,2024,0.31999999999999995
ORD-0257,2024-11-11,Customer 056,North,Consumer,Furniture,Bookshelf,1,0.05,161.41855493583603,61.339050875617694,Nov,2024,0.38
ORD-0258,2024-03-17,Customer 078,West,Consumer,Office Supplies,Desk Organizer,5,0.02,115.12264326202175,59.86377449625132,Mar,2024,0.52
ORD-0259,2024-01-25,Customer 029,South,Corporate,Technology,Monitor,8,0.0,1985.119710574327,635.2383073837846,Jan,2024,0.31999999999999995
ORD-0260,2024-09-12,Customer 037,North,Small Business,Office Supplies,Desk Organizer,4,0.15,67.78657646819444,35.249019763461106,Sep,2024,0.52
ORD-0261,2024-08-07,Customer 147,North,Small Business,Technology,Printer,6,0.02,1107.1413851593682,354.2852432509978,Aug,2024,0.31999999999999995
ORD-0262,2024-04-05,Customer 135,North,Small Business,Furniture,Desk,6,0.0,2202.84391589405,837.080688039739,Apr,2024,0.38
ORD-0263,2024-09-16,Customer 100,North,Corporate,Furniture,Filing Cabinet,8,0.0,1395.0904798530694,530.1343823441664,Sep,2024,0.38
ORD-0264,2024-05-09,Customer 062,North,Corporate,Furniture,Office Chair,2,0.05,406.9596534491453,154.64466831067523,May,2024,0.38
ORD-0265,2024-12-02,Customer 012,North,Small Business,Office Supplies,Paper,6,0.02,59.1058574009354,30.735045848486408,Dec,2024,0.52
ORD-0266,2024-10-06,Customer 119,East,Small Business,Furniture,Office Chair,3,0.15,578.3440305979915,219.77073162723676,Oct,2024,0.38
ORD-0267,2024-09-02,Customer 118,South,Consumer,Office Supplies,Paper,2,0.15,16.343372026051448,8.498553453546753,Sep,2024,0.52
ORD-0268,2024-05-30,Customer 081,South,Consumer,Technology,Laptop,4,0.0,3636.880389100166,1163.801724512053,May,2024,0.31999999999999995
ORD-0269,2024-09-20,Customer 010,West,Small Business,Technology,Printer,8,0.05,1336.6216516145287,427.7189285166491,Sep,2024,0.31999999999999995
ORD-0270,2024-11-27,Customer 085,South,Corporate,Office Supplies,Stapler,6,0.0,86.3342818156272,44.89382654412614,Nov,2024,0.52
ORD-0271,2024-03-04,Customer 113,East,Corporate,Technology,Printer,7,0.15,1176.5229653297217,376.4873489055109,Mar,2024,0.31999999999999995
ORD-0272,2024-06-22,Customer 133,South,Corporate,Furniture,Desk,8,0.05,2672.112859482137,1015.4028866032121,Jun,2024,0.38
ORD-0273,2024-02-12,Customer 047,West,Consumer,Technology,Printer,7,0.1,1263.400202502856,404.28806480091384,Feb,2024,0.31999999999999995
ORD-0274,2024-05-30,Customer 076,East,Consumer,Furniture,Filing Cabinet,2,0.05,406.6935566576792,154.5435515299181,May,2024,0.38
ORD-0275,2024-08-16,Customer 115,West,Consumer,Technology,Printer,8,0.05,1392.7094284432758,445.66701710184816,Aug,2024,0.31999999999999995
ORD-0276,2024-06-29,Customer 104,West,Corporate,Technology,Laptop,1,0.0,863.0979896307122,276.19135668182787,Jun,2024,0.31999999999999995
ORD-0277,2024-09-19,Customer 113,South,Consumer,Furniture,Office Chair,3,0.1,621.1710089480237,236.04498340024898,Sep,2024,0.38
ORD-0278,2024-03-05,Customer 099,North,Consumer,Technology,Laptop,6,0.05,5113.850316046933,1636.4321011350182,Mar,2024,0.31999999999999995
ORD-0279,2024-01-17,Customer 096,South,Small Business,Office Supplies,Notebook,8,0.05,97.54123238559366,50.721440840508706,Jan,2024,0.52
ORD-0280,2024-02-09,Customer 081,South,Small Business,Furniture,Bookshelf,6,0.08,906.5474091791347,344.4880154880712,Feb,2024,0.38
ORD-0281,2024-05-22,Customer 048,South,Consumer,Office Supplies,Pen Set,1,0.15,17.140612067048366,8.91311827486515,May,2024,0.52
ORD-0282,2024-09-22,Customer 067,West,Small Business,Furniture,Bookshelf,2,0.05,276.8087273197257,105.18731638149576,Sep,2024,0.38
ORD-0283,2024-08-16,Customer 126,South,Small Business,Office Supplies,Paper,5,0.15,37.53883294338902,19.52019313056229,Aug,2024,0.52
ORD-0284,2024-03-03,Customer 114,South,Consumer,Technology,Mouse,8,0.02,198.74794716714425,63.59934309348615,Mar,2024,0.31999999999999995
ORD-0285,2024-12-15,Customer 017,East,Small Business,Technology,Monitor,6,0.15,1268.2300209964153,405.8336067188528,Dec,2024,0.31999999999999995
ORD-0286,2024-10-04,Customer 045,East,Corporate,Furniture,Filing Cabinet,3,0.15,431.0617885467208,163.8034796477539,Oct,2024,0.38
ORD-0287,2024-07-04,Customer 061,South,Consumer,Office Supplies,Stapler,4,0.02,59.13583413587093,30.750633750652884,Jul,2024,0.52
ORD-0288,2024-09-09,Customer 142,North,Corporate,Office Supplies,Stapler,6,0.08,84.99536345352259,44.197588995831744,Sep,2024,0.52
ORD-0289,2024-11-09,Customer 123,North,Consumer,Technology,Keyboard,5,0.08,242.2136329328831,77.50836253852258,Nov,2024,0.31999999999999995
ORD-0290,2024-07-29,Customer 082,West,Small Business,Furniture,Filing Cabinet,2,0.02,387.11910268369286,147.1052590198033,Jul,2024,0.38000000000000006
ORD-0291,2024-02-07,Customer 142,West,Corporate,Office Supplies,Pen Set,6,0.02,94.01079954245822,48.885615762078274,Feb,2024,0.52
ORD-0292,2024-10-27,Customer 015,South,Consumer,Office Supplies,Pen Set,7,0.1,100.93552684312343,52.486473958424185,Oct,2024,0.52
ORD-0293,2024-03-04,Customer 083,South,Corporate,Office Supplies,Desk Organizer,3,0.02,71.283967151136,37.06766291859072,Mar,2024,0.52
ORD-0294,2024-04-25,Customer 065,East,Small Business,Office Supplies,Paper,5,0.0,43.976316293146844,22.86768447243636,Apr,2024,0.52
ORD-0295,2024-11-21,Customer 137,East,Consumer,Technology,Mouse,5,0.1,115.20259864041712,36.864831564933475,Nov,2024,0.31999999999999995
ORD-0296,2024-09-14,Customer 160,South,Small Business,Technology,Monitor,3,0.02,720.4216079595609,230.53491454705946,Sep,2024,0.31999999999999995
ORD-0297,2024-11-05,Customer 021,East,Small Business,Office Supplies,Paper,1,0.0,9.791084334029623,5.0913638536954045,Nov,2024,0.52
ORD-0298,2024-11-24,Customer 107,East,Small Business,Technology,Laptop,4,0.1,2871.1113329178916,918.7556265337251,Nov,2024,0.31999999999999995
ORD-0299,2024-11-23,Customer 078,North,Corporate,Office Supplies,Notebook,5,0.15,53.45720185202763,27.79774496305437,Nov,2024,0.52
ORD-0300,2024-05-05,Customer 016,West,Corporate,Furniture,Bookshelf,8,0.0,1083.652578657981,411.7879798900328,May,2024,0.38
ORD-0301,2024-08-13,Customer 088,West,Corporate,Technology,Keyboard,8,0.02,385.472992705334,123.35135766570686,Aug,2024,0.31999999999999995
ORD-0302,2024-03-14,Customer 089,East,Small Business,Office Supplies,Notebook,6,0.15,62.636103932032086,32.57077404465669,Mar,2024,0.52
ORD-0303,2024-03-07,Customer 062,East,Small Business,Furniture,Desk,2,0.05,623.7906615635151,237.04045139413574,Mar,2024,0.38
ORD-0304,2024-03-03,Customer 025,East,Corporate,Furniture,Bookshelf,4,0.02,618.6383711618552,235.08258104150497,Mar,2024,0.38
ORD-0305,2024-05-28,Customer 041,West,Small Business,Technology,Laptop,7,0.02,6274.416413072947,2007.8132521833427,May,2024,0.31999999999999995
ORD-0306,2024-06-16,Customer 132,East,Consumer,Office Supplies,Desk Organizer,3,0.08,69.43210933154056,36.10469685240109,Jun,2024,0.52
ORD-0307,2024-09-12,Customer 101,East,Corporate,Furniture,Bookshelf,1,0.0,152.9101641061984,58.105862360355395,Sep,2024,0.38
ORD-0308,2024-08-22,Customer 013,South,Consumer,Furniture,Filing Cabinet,6,0.0,1102.6060023713155,418.9902809010999,Aug,2024,0.38
ORD-0309,2024-09-10,Customer 111,West,Corporate,Technology,Printer,1,0.0,197.04604906575898,63.054735701042866,Sep,2024,0.31999999999999995
ORD-0310,2024-05-15,Customer 103,East,Corporate,Technology,Keyboard,6,0.0,314.53115358745083,100.64996914798425,May,2024,0.31999999999999995
ORD-0311,2024-10-18,Customer 099,South,Corporate,Technology,Laptop,5,0.0,4243.719705259718,1357.9903056831095,Oct,2024,0.31999999999999995
ORD-0312,2024-08-18,Customer 025,East,Small Business,Furniture,Filing Cabinet,2,0.02,335.60063223120216,127.52824024785681,Aug,2024,0.38
ORD-0313,2024-07-10,Customer 051,East,Small Business,Furniture,Desk,6,0.02,1668.6869888788417,634.1010557739598,Jul,2024,0.38
ORD-0314,2024-09-17,Customer 010,West,Small Business,Office Supplies,Notebook,1,0.0,13.678980863556477,7.113070049049369,Sep,2024,0.52
ORD-0315,2024-12-31,Customer 156,East,Corporate,Technology,Keyboard,8,0.02,476.78414955051295,152.57092785616413,Dec,2024,0.31999999999999995
ORD-0316,2024-03-12,Customer 101,East,Small Business,Furniture,Filing Cabinet,6,0.02,1193.0724434229273,453.3675285007124,Mar,2024,0.38
ORD-0317,2024-06-02,Customer 145,East,Small Business,Office Supplies,Notebook,8,0.15,80.81805127133518,42.025386661094295,Jun,2024,0.52
ORD-0318,2024-08-31,Customer 029,North,Corporate,Technology,Printer,6,0.15,850.7927301727597,272.253673655283,Aug,2024,0.3199999999999999
ORD-0319,2024-10-25,Customer 122,East,Small Business,Furniture,Desk,1,0.1,265.6045444381037,100.9297268864794,Oct,2024,0.38
ORD-0320,2024-12-01,Customer 123,South,Small Business,Technology,Printer,1,0.1,153.5056243657194,49.1217997970302,Dec,2024,0.31999999999999995
ORD-0321,2024-09-25,Customer 147,West,Consumer,Technology,Keyboard,4,0.0,226.22406388354355,72.39170044273392,Sep,2024,0.31999999999999995
ORD-0322,2024-02-26,Customer 108,South,Consumer,Office Supplies,Paper,8,0.05,73.38915750042474,38.162361900220866,Feb,2024,0.52
ORD-0323,2024-07-30,Customer 016,South,Corporate,Technology,Keyboard,8,0.15,395.7867311009565,126.65175395230607,Jul,2024,0.31999999999999995
ORD-0324,2024-03-11,Customer 123,South,Small Business,Office Supplies,Paper,6,0.15,43.86122078485107,22.807834808122557,Mar,2024,0.52
ORD-0325,2024-07-11,Customer 088,East,Consumer,Furniture,Filing Cabinet,8,0.1,1556.5290400657573,591.4810352249877,Jul,2024,0.38
ORD-0326,2024-06-30,Customer 064,East,Small Business,Furniture,Filing Cabinet,8,0.02,1607.6242367197046,610.8972099534877,Jun,2024,0.38
ORD-0327,2024-10-12,Customer 054,East,Consumer,Technology,Printer,5,0.05,880.3726330222568,281.71924256712214,Oct,2024,0.31999999999999995
ORD-0328,2024-12-26,Customer 144,West,Corporate,Office Supplies,Paper,8,0.05,71.48925874145601,37.17441454555713,Dec,2024,0.52
ORD-0329,2024-05-20,Customer 089,East,Consumer,Office Supplies,Stapler,7,0.08,95.95200882824162,49.89504459068564,May,2024,0.52
ORD-0330,2024-03-15,Customer 021,East,Consumer,Office Supplies,Stapler,5,0.15,60.36406965678867,31.38931622153011,Mar,2024,0.52
ORD-0331,2024-08-14,Customer 052,East,Small Business,Furniture,Office Chair,8,0.02,1607.071822895488,610.6872927002854,Aug,2024,0.38
ORD-0332,2024-10-02,Customer 028,East,Small Business,Office Supplies,Desk Organizer,5,0.02,116.9218688911759,60.79937182341147,Oct,2024,0.52
ORD-0333,2024-10-27,Customer 136,South,Consumer,Office Supplies,Notebook,1,0.15,9.015639667686347,4.688132627196901,Oct,2024,0.52
ORD-0334,2024-11-22,Customer 085,South,Consumer,Technology,Mouse,2,0.08,46.95221685850741,15.02470939472237,Nov,2024,0.31999999999999995
ORD-0335,2024-08-29,Customer 141,North,Small Business,Office Supplies,Paper,3,0.0,24.095359260338576,12.52958681537606,Aug,2024,0.52
ORD-0336,2024-07-27,Customer 083,West,Corporate,Technology,Keyboard,4,0.05,186.21832631485947,59.58986442075502,Jul,2024,0.31999999999999995
ORD-0337,2024-11-26,Customer 010,North,Consumer,Technology,Printer,4,0.1,719.9113837785658,230.371642809141,Nov,2024,0.31999999999999995
ORD-0338,2024-08-01,Customer 048,South,Consumer,Technology,Keyboard,7,0.08,378.9896157239492,121.27667703166372,Aug,2024,0.31999999999999995
ORD-0339,2024-05-28,Customer 155,North,Consumer,Office Supplies,Paper,5,0.1,40.8250908210699,21.22904722695635,May,2024,0.52
ORD-0340,2024-06-20,Customer 130,East,Corporate,Technology,Monitor,8,0.02,1705.5108843038495,545.7634829772318,Jun,2024,0.31999999999999995
ORD-0341,2024-05-19,Customer 118,South,Consumer,Furniture,Bookshelf,6,0.02,893.2334045003225,339.42869371012256,May,2024,0.38
ORD-0342,2024-05-11,Customer 146,South,Consumer,Office Supplies,Pen Set,6,0.05,103.40411499416324,53.770139796964884,May,2024,0.52
ORD-0343,2024-04-08,Customer 132,South,Small Business,Office Supplies,Pen Set,7,0.08,107.43054140519162,55.86388153069964,Apr,2024,0.52
ORD-0344,2024-02-14,Customer 036,West,Small Business,Furniture,Office Chair,2,0.02,410.42280148311437,155.96066456358346,Feb,2024,0.38
ORD-0345,2024-06-14,Customer 061,South,Consumer,Furniture,Bookshelf,5,0.08,681.4414320182307,258.94774416692763,Jun,2024,0.37999999999999995
ORD-0346,2024-05-16,Customer 093,East,Corporate,Furniture,Bookshelf,1,0.05,149.09483252255902,56.65603635857243,May,2024,0.38
ORD-0347,2024-04-30,Customer 079,North,Small Business,Office Supplies,Paper,2,0.08,17.412430731759407,9.054463980514893,Apr,2024,0.52
ORD-0348,2024-07-26,Customer 076,East,Small Business,Technology,Keyboard,2,0.15,83.42369972669526,26.695583912542478,Jul,2024,0.31999999999999995
ORD-0349,2024-11-10,Customer 040,South,Consumer,Furniture,Office Chair,3,0.08,568.6718772881258,216.0953133694878,Nov,2024,0.38
ORD-0350,2024-11-06,Customer 056,East,Corporate,Furniture,Bookshelf,8,0.1,1132.9007514222712,430.50228554046305,Nov,2024,0.38
ORD-0351,2024-05-06,Customer 093,North,Small Business,Office Supplies,Stapler,8,0.1,109.71145330019536,57.049955716101586,May,2024,0.52
ORD-0352,2024-10-15,Customer 138,North,Consumer,Technology,Monitor,4,0.1,960.1219501524118,307.23902404877174,Oct,2024,0.31999999999999995
ORD-0353,2024-03-25,Customer 053,East,Small Business,Technology,Keyboard,8,0.0,465.4528034363306,148.94489709962576,Mar,2024,0.31999999999999995
ORD-0354,2024-10-25,Customer 117,West,Consumer,Office Supplies,Paper,8,0.0,66.52744526246299,34.594271536480754,Oct,2024,0.52
ORD-0355,2024-09-19,Customer 119,West,Corporate,Technology,Keyboard,1,0.1,44.50315130900674,14.241008418882155,Sep,2024,0.31999999999999995
ORD-0356,2024-06-06,Customer 056,North,Corporate,Office Supplies,Pen Set,5,0.0,94.81078846041345,49.30160999941499,Jun,2024,0.52
ORD-0357,2024-02-07,Customer 017,North,Corporate,Office Supplies,Notebook,6,0.15,54.29407289538976,28.232917905602676,Feb,2024,0.52
ORD-0358,2024-01-31,Customer 105,North,Corporate,Furniture,Filing Cabinet,1,0.05,187.38777295336223,71.20735372227765,Jan,2024,0.38
ORD-0359,2024-03-10,Customer 097,West,Corporate,Technology,Keyboard,7,0.08,401.6139789084344,128.516473250699,Mar,2024,0.32
ORD-0360,2024-02-11,Customer 046,South,Small Business,Furniture,Desk,6,0.0,1987.9258138108557,755.4118092481252,Feb,2024,0.38
ORD-0361,2024-07-20,Customer 006,South,Small Business,Furniture,Filing Cabinet,4,0.0,748.4524688575783,284.41193816587975,Jul,2024,0.38
ORD-0362,2024-08-25,Customer 064,West,Small Business,Technology,Printer,7,0.02,1301.0937188758069,416.34999004025815,Aug,2024,0.31999999999999995
ORD-0363,2024-06-26,Customer 029,South,Corporate,Furniture,Bookshelf,4,0.15,511.9014230206818,194.5225407478591,Jun,2024,0.38
ORD-0364,2024-12-04,Customer 053,West,Small Business,Technology,Laptop,1,0.02,855.754672085047,273.841495067215,Dec,2024,0.32
ORD-0365,2024-02-21,Customer 012,North,Corporate,Technology,Monitor,1,0.02,266.7627812165444,85.3640899892942,Feb,2024,0.31999999999999995
ORD-0366,2024-08-12,Customer 036,South,Small Business,Furniture,Desk,4,0.0,1259.8370716239474,478.73808721710003,Aug,2024,0.38
ORD-0367,2024-05-28,Customer 154,South,Small Business,Furniture,Filing Cabinet,6,0.1,1169.1490099905006,444.27662379639025,May,2024,0.38
ORD-0368,2024-12-10,Customer 134,East,Consumer,Office Supplies,Stapler,5,0.02,82.64668348961808,42.9762754146014,Dec,2024,0.52
ORD-0369,2024-07-30,Customer 152,East,Corporate,Technology,Mouse,1,0.1,23.508162881106372,7.522612121954038,Jul,2024,0.31999999999999995
ORD-0370,2024-03-30,Customer 089,West,Small Business,Office Supplies,Paper,8,0.0,64.70838368901322,33.648359518286874,Mar,2024,0.52
ORD-0371,2024-12-09,Customer 107,West,Small Business,Office Supplies,Pen Set,6,0.15,83.28188354214089,43.306579441913264,Dec,2024,0.52
ORD-0372,2024-03-17,Customer 122,East,Corporate,Furniture,Desk,3,0.1,764.5707874879936,290.53689924543755,Mar,2024,0.38
ORD-0373,2024-04-25,Customer 015,East,Small Business,Technology,Mouse,3,0.08,69.9770090419489,22.392642893423645,Apr,2024,0.31999999999999995
ORD-0374,2024-07-30,Customer 063,West,Small Business,Furniture,Filing Cabinet,3,0.08,558.1775630344752,212.10747395310057,Jul,2024,0.38
ORD-0375,2024-04-14,Customer 095,East,Small Business,Technology,Printer,2,0.08,297.8219736999075,95.3030315839704,Apr,2024,0.31999999999999995
ORD-0376,2024-10-01,Customer 155,South,Consumer,Technology,Monitor,5,0.08,1066.6002558779644,341.31208188094854,Oct,2024,0.31999999999999995
ORD-0377,2024-01-21,Customer 054,North,Consumer,Office Supplies,Notebook,4,0.08,48.934417307751,25.44589700003052,Jan,2024,0.52
ORD-0378,2024-06-19,Customer 031,East,Consumer,Office Supplies,Desk Organizer,4,0.02,76.43308236922157,39.745202831995215,Jun,2024,0.52
ORD-0379,2024-09-02,Customer 062,South,Small Business,Office Supplies,Paper,4,0.08,36.4289029587033,18.943029538525714,Sep,2024,0.52
ORD-0380,2024-06-13,Customer 092,East,Corporate,Furniture,Filing Cabinet,8,0.1,1307.945879610303,497.0194342519152,Jun,2024,0.38
ORD-0381,2024-05-13,Customer 026,East,Small Business,Technology,Printer,8,0.08,1208.091086180956,386.58914757790586,May,2024,0.31999999999999995
